Has_Automatic_Payments_Set,Employment_Status,Income_Level,Family_Size,Average_Payment_Delay_Days,Payment_Method,Seasonal_Factors,Frequency_of_Mobile_App_Usage,Number_of_Children,Payment_History_1M,Payment_History_3M,Payment_History_6M,Total_Debt,Last_Debt_Payment_Date,Utility_Usage_Last_Month,Utility_Usage_Trend_3M,Previous_Penalties,SMS_Notifications_Opt_In,Email_Notifications_Opt_In,Number_of_Utility_Services,Residence_Type,Age,Is_Delinquent
0.6842105263157896,0.48048935223070544,0.0005130803412137848,0.06951991548127827,0.2,0.4,0.3030303030303031,0.0,0.879277566539924,0.016666666666666666,0.006621667919053667,0.059740259740259746,0.3333333333333333,0.8912237721646021,0.5676506478005454,0.6277104589606699,0.7747524752475248,0.9935907308749563,0.0,0.00796508040805316,0.0,0.21607881748772964,1.0
0.5263157894736843,0.9389527483261269,0.002813542801233739,0.40964979623983766,0.7000000000000001,0.6000000000000001,0.12121212121212122,0.3333333333333333,0.0,0.18333333333333332,0.0034114168751421424,0.03339517625231911,0.5833333333333333,0.8913131779928285,0.7259300255386114,0.11887410749116256,0.48267326732673266,1.0,0.6235504229173123,0.04131460432258925,0.21702934740414292,0.23743410225966827,0.0
0.8157894736842106,0.43929373877464784,0.0009399573333540221,0.14234227097544233,0.1,0.4,0.06060606060606061,0.0,0.879277566539924,0.21666666666666667,0.0020468501250852852,0.28534322820037106,0.16666666666666666,0.8912237721646021,0.29209369936453533,0.4555994238751804,0.806930693069307,0.9935907308749563,0.0,0.010616714983025941,0.0,0.26666763153751777,1.0
0.631578947368421,0.0,0.0009943873685002188,0.26942671255708994,0.5,0.7000000000000001,0.2727272727272727,0.4444444444444444,1.0,0.13333333333333333,0.0020468501250852852,0.2274582560296846,0.25,0.9999242348779482,0.10494835599357201,0.16340297894600364,0.0,0.9935907308749563,0.38458394715809074,0.01356566277843701,0.8687391099882653,0.18776370111870072,1.0
0.18421052631578944,0.36349735956471463,0.002133148759989533,0.299990032956693,0.1,0.2,0.06060606060606061,0.3333333333333333,1.0,0.13333333333333333,0.00022742779167614282,0.07495361781076067,0.25,0.8912237721646021,0.5072648347325114,0.27247552443293466,0.9158415841584159,0.9935907308749563,0.7052189442426643,0.015931540288637528,0.8632155830118755,0.2658643224314445,1.0
0.5263157894736843,0.9778217553219832,0.0013231328424864576,0.21150175921276548,0.4,0.7000000000000001,0.12121212121212122,0.0,0.8793963878326996,0.26666666666666666,0.002729133500113714,0.1684601113172542,0.0,0.8913131779928285,0.8677993451980077,0.3260603132497457,0.0,1.0,0.0,0.012177721688975523,0.8726230287119314,0.30195995218696203,0.0
0.15789473684210525,0.9899046075650979,0.0010573176528467867,0.1713607829599162,0.5,0.30000000000000004,0.06060606060606061,0.2222222222222222,0.9135802469135802,0.03333333333333333,0.001137138958380714,0.30538033395176256,0.08333333333333333,0.9324438638505184,0.23663557135141264,0.35450879369034727,0.5420792079207921,0.9935907308749563,0.2121653341398492,0.018222774106656646,0.8687391099882653,0.2007372354158764,1.0
0.868421052631579,0.9899046075650979,0.0016648401320602485,0.22889265584634516,0.5,0.30000000000000004,0.48484848484848486,0.0,0.879277566539924,0.2,0.004548555833522856,0.44192949907235624,0.25,0.9999242348779482,0.756276297101401,0.22088139584192257,0.8217821782178218,0.884923576422068,0.0,0.009792441669620242,0.8687391099882653,0.3328844855654712,1.0
0.4473684210526316,0.43615144435763753,0.0004338330755628527,0.06899476260508663,0.9,0.6000000000000001,0.8484848484848485,0.2222222222222222,0.851063829787234,1.0,0.004548555833522856,0.527643784786642,0.5833333333333333,0.9325999052234102,0.926391454233875,0.589940608953651,0.15841584158415842,0.8950154818764702,0.12295462989395345,0.011287621080005293,0.21702934740414292,0.17326725787938982,0.0
0.0789473684210526,0.9778217553219832,0.0017918015208487296,0.26964852503980535,0.30000000000000004,0.7000000000000001,0.4242424242424243,0.2222222222222222,0.8333333333333334,0.2,0.0020468501250852852,0.6727272727272727,0.5,1.0,0.9240309663997226,0.446108251748343,0.5024752475247525,0.8950154818764702,0.3017559724178824,0.013131880929292855,0.8656827293921587,0.30571540166241307,0.0
0.0,0.5603046304602266,0.0011029258323208971,0.26942671255708994,0.4,0.30000000000000004,0.5757575757575758,0.5555555555555556,1.0,0.21666666666666667,0.0034114168751421424,0.34285714285714286,0.5833333333333333,0.9999242348779482,0.46832345351372623,0.22152979298661002,0.5767326732673267,0.884923576422068,0.5348779238042252,0.01867464350748787,0.8687391099882653,0.14709112689382015,1.0
0.47368421052631576,0.928332671231292,0.006409251556972577,0.8895348048277726,0.1,0.7000000000000001,0.3030303030303031,0.1111111111111111,0.9008908685968819,0.11666666666666667,0.0015919945417329998,0.06048237476808905,0.25,0.9324438638505184,0.979475758323387,0.5533911607597972,0.7178217821782178,0.9935907308749563,0.4805896743335868,0.04134239753145644,0.8632155830118755,0.6788243475024692,1.0
0.6578947368421053,0.13639534647997564,0.004251900049794768,0.5931775659092248,0.8,0.6000000000000001,0.4545454545454546,0.0,0.879277566539924,0.25,0.002274277916761428,0.32170686456400743,0.16666666666666666,0.9999242348779482,0.02332482046289567,0.5250705321980225,0.5866336633663366,0.884923576422068,0.0,0.010826420549398596,0.9968479056820527,0.6498132289501203,1.0
0.21052631578947362,0.13639534647997564,0.0011587683730118912,0.19123393322069698,0.4,0.4,0.5151515151515151,0.3333333333333333,1.0,0.13333333333333333,0.003638844666818285,0.40705009276437853,0.3333333333333333,0.9999242348779482,0.2412498583040495,0.5138643134699976,0.9851485148514851,0.884923576422068,0.32137963949480375,1.0,0.0,0.17578554045179615,1.0
0.026315789473684237,0.9508897633087159,0.0011705037022220906,0.26942671255708994,0.4,0.4,0.15151515151515152,0.3333333333333333,1.0,0.16666666666666666,0.006621667919053667,0.6126159554730983,0.16666666666666666,0.8912237721646021,0.6051450633130847,0.41490081798223133,0.9034653465346535,0.9935907308749563,0.30877608534778894,0.017066408946190856,0.8687391099882653,0.1922898948453772,1.0
0.21052631578947362,0.48048935223070544,0.000266823000151294,0.06393845586322112,0.7000000000000001,0.30000000000000004,0.3030303030303031,0.3333333333333333,0.7894736842105263,0.4,0.004321128041846713,0.2285714285714286,0.16666666666666666,0.9324438638505184,0.9074075308897172,0.44267350771269465,0.5693069306930694,0.9935907308749563,0.10236088598877412,1.0,0.0,0.16336667193459709,1.0
0.3684210526315789,0.7011264033472173,0.0018552171085343648,0.27911673658972125,0.8,0.7000000000000001,0.18181818181818182,0.4444444444444444,1.0,0.3833333333333333,0.0040937002501705705,0.5847866419294991,0.6666666666666666,0.9999242348779482,0.927264968093406,0.18477377662579664,0.0,0.884923576422068,0.7786546250958275,0.06290581146000222,0.21368360543527132,0.10391939961326213,1.0
0.5263157894736843,0.5603046304602266,0.002068080908721061,0.3041085405091757,0.30000000000000004,0.7000000000000001,0.33333333333333337,0.0,0.879277566539924,0.4,0.002729133500113714,0.3354359925788497,0.3333333333333333,0.9999242348779482,0.36674246010842243,0.31748531663691604,0.6287128712871287,0.9935907308749563,0.0,0.03159309495627191,0.8687391099882653,0.26614140551755155,1.0
0.2368421052631579,0.5260853631184759,0.001133567736334256,0.17540385356418842,0.4,0.30000000000000004,0.2424242424242424,0.5555555555555556,0.6666666666666666,0.1,0.006621667919053667,0.6857142857142857,0.6666666666666666,0.9999242348779482,0.3186525215211144,0.6627437101433811,0.22772277227722773,0.0,0.6504035292353917,0.018017914332854646,0.8687391099882653,0.15105536356643823,1.0
0.894736842105263,0.9899046075650979,0.0004819979851495095,0.06710550996942714,0.30000000000000004,0.4,0.3030303030303031,0.4444444444444444,1.0,0.05,0.001137138958380714,0.13617810760667903,0.16666666666666666,0.9324438638505184,0.5138261907460875,0.08907621736643234,0.9504950495049505,0.9935907308749563,0.2945705959889634,0.008493751356602186,0.0,0.1737925854586616,1.0
0.2631578947368421,0.9508897633087159,0.0002981608225388601,0.07356467876202495,0.5,0.7000000000000001,0.2727272727272727,0.4444444444444444,1.0,0.35,0.003638844666818285,0.03970315398886828,0.5,0.9999242348779482,0.11516380051877388,0.585009253299329,0.5594059405940595,0.9935907308749563,0.15032375087172006,0.005963737255980097,0.6307215857814832,0.1885722211204337,1.0
0.8421052631578947,0.9899046075650979,0.004164959651442211,0.5900450988256464,0.4,0.5,0.2424242424242424,0.0,0.879277566539924,0.11666666666666667,0.003638844666818285,0.5031539888682747,0.08333333333333333,0.9999242348779482,0.022577999453220338,0.7523763594642536,0.5148514851485149,0.884923576422068,0.0,0.018664625082875582,0.9968479056820527,0.5979947264807793,1.0
0.736842105263158,0.928332671231292,0.0009015968740194876,0.12586699946943053,0.5,0.4,0.06060606060606061,0.2222222222222222,0.8918918918918919,0.08333333333333333,0.0018194223334091425,0.18849721706864564,0.0,0.8912237721646021,0.5933893004554275,0.6381460589893053,0.7326732673267327,0.9935907308749563,0.12131044011506165,0.004309910578750454,0.8632155830118755,0.25073935933258995,1.0
0.15789473684210525,0.9778217553219832,0.0015017517540743535,0.2259965992436952,0.7000000000000001,0.5,0.5454545454545455,0.6666666666666666,0.0,0.8,0.006621667919053667,0.5873840445269017,1.0,1.0,0.8431609199234509,0.1681570098088203,0.5668316831683169,0.8950154818764702,0.6687621285123976,0.0024440357254201625,1.0,0.28014619611151803,0.0
0.2368421052631579,0.967383827200436,0.0032741138585491766,0.4610716148565199,0.8,0.7000000000000001,0.33333333333333337,0.0,0.879277566539924,0.4666666666666667,0.002729133500113714,0.1469387755102041,0.0,0.9999242348779482,0.39166761130633665,0.5571505936727312,0.9158415841584159,0.9935907308749563,0.0,0.06290581146000222,0.7234161582240759,0.2297748905153401,1.0
0.10526315789473689,0.5365310807386194,0.00014724409205480436,0.26942671255708994,0.4,0.6000000000000001,0.21212121212121213,0.0,0.8793963878326996,0.2833333333333333,0.004548555833522856,0.2653061224489796,0.5833333333333333,1.0,0.7084397442138043,0.0878728125948186,0.4801980198019802,0.8950154818764702,0.0,0.011556649827409156,0.0018599663319172066,0.18226579217481637,0.0
0.7894736842105263,0.5603046304602266,0.0024998793479679956,0.34625426635578965,0.8,0.30000000000000004,0.5454545454545455,0.1111111111111111,0.896774193548387,0.18333333333333332,0.004548555833522856,0.5803339517625232,0.3333333333333333,0.9999242348779482,0.11724423047429802,0.3624518746653822,0.5396039603960396,0.884923576422068,0.16070608412603957,0.01262333001209422,0.9968479056820527,0.39087937013340995,1.0
0.3947368421052631,0.0,0.0035838729761782182,0.5127625690326362,0.30000000000000004,0.4,0.5757575757575758,0.2222222222222222,0.9132947976878613,0.43333333333333335,0.0034114168751421424,0.7128014842300557,0.41666666666666663,0.9999242348779482,0.7962445572084897,0.7242912208338832,0.0,0.884923576422068,0.4449083733854981,0.007935688138529531,0.9968479056820527,0.5381958373631044,1.0
0.21052631578947362,0.0,0.0010096000160138528,0.16186859182661262,0.0,0.7000000000000001,0.2424242424242424,0.0,0.879277566539924,0.23333333333333334,0.001364566750056857,0.09053803339517626,0.0,0.8912237721646021,0.07806279964526003,0.4668921836734792,0.7400990099009901,0.9935907308749563,0.0,1.0,0.0,0.2676387099818377,1.0
0.3947368421052631,0.5458978195319908,0.00034597332914719107,0.06878362942617618,0.2,0.5,0.06060606060606061,0.0,0.879277566539924,0.16666666666666666,0.002729133500113714,0.14582560296846012,0.0,0.9324438638505184,0.5131993945415386,0.5700208755418494,0.0,0.9935907308749563,0.0,0.008550168075111638,0.6307215857814832,0.2117475269189856,1.0
0.49999999999999994,0.43615144435763753,4.350182243474394e-05,0.011926034213336073,0.9,1.0,0.8787878787878789,0.4444444444444444,0.0,0.8666666666666667,0.0034114168751421424,0.5825602968460112,0.8333333333333333,0.0020133578570978305,0.8445678773613213,0.3016131389374901,0.2896039603960396,0.8950154818764702,0.12570965350254962,0.0,1.0,0.16361685474870896,0.0
0.0789473684210526,0.967383827200436,0.0004428221417976757,0.060810417949750686,0.5,0.1,0.33333333333333337,0.0,0.879277566539924,0.08333333333333333,0.002729133500113714,0.337291280148423,0.08333333333333333,0.8912237721646021,0.7794744247144411,0.49560991230209406,0.745049504950495,0.9935907308749563,0.0,0.009828772925796949,0.21368360543527132,0.19017196806803502,1.0
0.7894736842105263,0.6093470959998655,0.0010426229653705047,0.1750424671368978,0.7000000000000001,0.6000000000000001,0.21212121212121213,0.4444444444444444,1.0,0.4166666666666667,0.002274277916761428,0.25974025974025977,0.3333333333333333,0.9999242348779482,0.6268828891304203,0.5771431175252015,0.9678217821782178,0.884923576422068,0.3906148789611287,0.02108940757271715,0.21368360543527132,0.17645273495222394,1.0
0.5263157894736843,0.4270297359112476,0.001271144618944919,0.26942671255708994,0.30000000000000004,0.4,0.3030303030303031,0.3333333333333333,0.8571428571428571,0.18333333333333332,0.002729133500113714,0.3454545454545455,0.0,0.8912237721646021,0.2348885436323507,0.5074019980696691,0.9851485148514851,0.9935907308749563,0.4199996089005228,0.03656415266366726,0.0,0.07916044661580621,1.0
0.05263157894736842,0.43929373877464784,0.001060195989431049,0.26942671255708994,0.5,0.7000000000000001,0.18181818181818182,0.5555555555555556,1.0,0.2833333333333333,0.004321128041846713,0.689795918367347,0.5833333333333333,0.9999242348779482,0.6866352379491762,0.12697282938464594,0.4504950495049505,0.884923576422068,0.5745293766039369,0.018813353435509446,0.7234161582240759,0.13577487461383478,1.0
0.0789473684210526,0.9899046075650979,0.0004720548472736586,0.07996683256870905,0.6000000000000001,0.6000000000000001,0.3939393939393939,0.6666666666666666,1.0,0.21666666666666667,0.004321128041846713,0.2846011131725418,0.6666666666666666,0.9999242348779482,0.24263014356300305,0.2436833033379191,0.0,0.884923576422068,0.3923283905247882,0.008588559240586716,0.21368360543527132,0.16661691183409943,1.0
0.5263157894736843,0.9508897633087159,0.00031797186387172877,0.26942671255708994,0.8,0.30000000000000004,0.21212121212121213,0.7777777777777777,1.0,0.25,0.0018194223334091425,0.6730983302411875,0.5,0.9999242348779482,0.31288466283031824,0.47231711773810203,0.36633663366336633,0.0,0.4245682580940891,0.012914137286747715,0.21368360543527132,0.13511538095627515,1.0
0.18421052631578944,0.5458978195319908,0.0008198158206199938,0.1142982892598464,0.8,0.5,0.4242424242424243,0.2222222222222222,0.816,0.48333333333333334,0.004548555833522856,0.44341372912801486,0.5,0.9999242348779482,0.43125579286385857,0.6861517253627187,0.2821782178217822,0.884923576422068,0.14572611965565627,0.00855198638527368,0.8632155830118755,0.2105448362941304,1.0
0.8157894736842106,0.7011264033472173,0.00033942586782906254,0.26942671255708994,0.5,0.6000000000000001,0.48484848484848486,0.0,0.879277566539924,0.25,0.006621667919053667,0.35176252319109463,0.25,0.9324438638505184,0.19758083337223029,0.47611484716762975,0.7351485148514851,0.9935907308749563,0.0,0.00527734669897766,0.6307215857814832,0.19165169425784812,1.0
0.605263157894737,0.928332671231292,0.003448525429945399,0.26942671255708994,0.0,0.2,0.2727272727272727,0.1111111111111111,0.8744769874476988,0.05,0.006621667919053667,0.30612244897959184,0.3333333333333333,0.8912237721646021,0.7515086451199915,0.3151461614215816,0.9158415841584159,0.9935907308749563,0.21354176933273095,0.058173282892564106,0.21368360543527132,0.24460265232855924,1.0
0.9473684210526316,0.7106192901637627,0.0009884769194866067,0.1657561618854339,0.0,0.5,0.33333333333333337,0.0,0.8793963878326996,0.36666666666666664,0.001364566750056857,0.059740259740259746,0.25,0.8913131779928285,0.9860104421580461,0.4936273084252012,0.9232673267326733,0.02874044824864086,0.0,0.013016376867960757,0.0018599663319172066,0.27327508881792906,0.0
0.868421052631579,0.9899046075650979,0.003243569511254744,0.4636055515387402,0.4,0.5,0.06060606060606061,0.0,0.879277566539924,0.18333333333333332,0.002274277916761428,0.163265306122449,0.0,0.8912237721646021,0.15499203168654854,0.655150522317006,0.6782178217821783,0.9935907308749563,0.0,0.01953131685605251,0.8632155830118755,0.48225040307309575,1.0
0.6842105263157896,0.9778217553219832,3.633925773626476e-05,0.01501082424288485,0.8,0.7000000000000001,0.6666666666666667,0.5555555555555556,0.16666666666666666,0.6833333333333333,0.005003411416875142,0.06085343228200371,1.0,0.0020133578570978305,0.889423814254946,0.1705949433857067,0.2995049504950495,0.02874044824864086,0.15307608884754687,0.006785463066263261,0.0018599663319172066,0.1540829855753654,0.0
0.05263157894736842,0.36349735956471463,0.00041081382365545303,0.09185232718048256,0.8,0.5,0.4545454545454546,0.0,0.879277566539924,0.2833333333333333,0.0038662724584944278,0.7064935064935065,0.3333333333333333,0.9999242348779482,0.7113203395368376,0.5342855456792914,0.9455445544554456,0.0,0.0,0.008525162210740051,0.0,0.23317282870859535,1.0
0.605263157894737,0.9899046075650979,0.0013630426347978428,0.20598058708847256,0.6000000000000001,0.5,0.36363636363636365,0.2222222222222222,0.8045112781954887,0.31666666666666665,0.0047759836251989995,0.0927643784786642,0.25,0.9999242348779482,0.5123192126372783,0.20333215959251183,0.6534653465346535,0.9935907308749563,0.3175319614410492,0.008752773308045924,0.8632155830118755,0.27238203385402354,1.0
0.4473684210526316,0.9899046075650979,0.0024974635790467794,0.3455182906247079,0.4,0.7000000000000001,0.33333333333333337,0.2222222222222222,0.8404255319148937,0.08333333333333333,0.0029565612917898565,0.5996289424860853,0.08333333333333333,0.9999242348779482,0.7217024851802706,0.7181495066655272,0.0,0.884923576422068,0.4289435904261611,0.020921060483672073,0.8632155830118755,0.31117059138814684,1.0
0.7105263157894737,0.6093470959998655,0.0006411700395968006,0.08585212761392622,0.30000000000000004,0.5,0.15151515151515152,0.0,0.879277566539924,0.15,0.004548555833522856,0.30871985157699444,0.3333333333333333,0.9324438638505184,0.48644053104308227,0.27641540684030685,0.48267326732673266,0.884923576422068,0.0,0.005168795280346721,0.21368360543527132,0.2423504198114984,1.0
0.2368421052631579,0.5458978195319908,0.0010842366932556841,0.1745610699475702,0.30000000000000004,0.5,0.5454545454545455,0.0,0.879277566539924,0.2833333333333333,0.002729133500113714,0.14322820037105752,0.3333333333333333,0.9999242348779482,0.14166927831751897,0.7005372892760457,0.5544554455445545,0.884923576422068,0.0,0.004927530016146012,0.9968479056820527,0.30067544344603375,1.0
0.6578947368421053,0.5707425585817703,0.0025154454318997745,0.26942671255708994,0.8,1.0,0.9393939393939394,0.3333333333333333,0.6666666666666666,0.4,0.0038662724584944278,0.5087198515769945,0.6666666666666666,1.0,0.9985063579806495,0.2935261752285656,0.4900990099009901,0.8950154818764702,0.5805555416659515,0.034055757133635185,0.0018599663319172066,0.23917531624389393,0.0
0.34210526315789475,0.43929373877464784,0.005327443447291867,0.7446525317460768,0.6000000000000001,0.7000000000000001,0.21212121212121213,0.1111111111111111,0.8478048780487805,0.23333333333333334,0.002274277916761428,0.4352504638218924,0.16666666666666666,0.9999242348779482,0.08838493288612981,0.47481097103344316,0.6856435643564357,0.884923576422068,0.5456358397156035,0.05575542624279168,0.0,0.47212269248186584,1.0
0.21052631578947362,0.14684886523351537,0.0009766593284668038,0.14917989401644788,0.30000000000000004,0.5,0.0,0.2222222222222222,0.9146341463414634,0.2833333333333333,0.001137138958380714,0.4111317254174397,0.16666666666666666,0.8913131779928285,0.02085097586834613,0.2710342819201058,0.6633663366336634,1.0,0.22455948315080096,0.004875900294934499,0.6367893914642444,0.2558158854139895,0.0
0.605263157894737,0.62021031804953,0.001670688161308785,0.2535914574680759,0.8,0.8,0.5454545454545455,0.4444444444444444,0.3333333333333333,0.3,0.005913122583579713,0.11836734693877551,0.8333333333333333,0.0020133578570978305,0.8654788656322308,0.28437912105323515,0.4727722772277228,0.8950154818764702,0.652599754383876,0.011665838371049245,0.21702934740414292,0.2750080515126957,0.0
0.7105263157894737,0.5458978195319908,0.00025353730452442415,0.26942671255708994,0.5,0.5,0.4242424242424243,0.1111111111111111,0.896774193548387,0.13333333333333333,0.002274277916761428,0.3168831168831169,0.25,0.9999242348779482,0.24094979629123353,0.0595524724406421,0.698019801980198,0.9935907308749563,0.03593381451892086,0.011441187614648341,0.0,0.168469230895626,1.0
0.34210526315789475,0.0,0.003916391332256165,0.5450135288577782,0.6000000000000001,0.7000000000000001,0.12121212121212122,0.3333333333333333,0.8461538461538461,0.18333333333333332,0.0047759836251989995,0.6923933209647496,1.0,0.9324438638505184,0.32217991718288447,0.20415270640959615,0.48267326732673266,0.884923576422068,0.7759449033762946,1.0,0.21368360543527132,0.23172985658133993,1.0
0.868421052631579,0.4270297359112476,0.0009767787941098963,0.16131576369006406,0.30000000000000004,0.5,0.36363636363636365,0.4444444444444444,1.0,0.4,0.0029565612917898565,0.19628942486085343,0.0,0.9999242348779482,0.23294814261614066,0.28802037100160405,0.8044554455445545,0.9935907308749563,0.44229263638686606,0.008143659396586981,0.8687391099882653,0.22567723527136593,1.0
0.0789473684210526,0.3647163782111882,0.004325386301829936,0.6082858883170368,0.5,0.5,0.15151515151515152,0.2222222222222222,0.8543046357615894,0.18333333333333332,0.002274277916761428,0.0849721706864564,0.41666666666666663,0.9324438638505184,0.8244703905473799,0.6725958755241641,0.4702970297029703,0.9935907308749563,0.46846650354037533,0.07451465666681147,0.21368360543527132,0.2326755494382628,1.0
0.8421052631578947,0.3647163782111882,0.004710073113353879,0.6798182832813131,0.0,0.5,0.030303030303030304,0.2222222222222222,0.8901098901098901,0.2,0.002729133500113714,0.2823747680890538,0.08333333333333333,0.8912237721646021,0.010755556148270642,0.418089643658498,0.7722772277227723,0.9935907308749563,0.609517109663473,0.017787451276165146,0.8632155830118755,0.6164208572385508,1.0
0.9473684210526316,0.3647163782111882,0.0014081241733401207,0.20529544807417277,0.2,0.2,0.18181818181818182,0.3333333333333333,1.0,0.1,0.002729133500113714,0.3339517625231911,0.08333333333333333,0.8912237721646021,0.9541905327100935,0.37192997850652176,0.6089108910891089,0.9935907308749563,0.4031516602374516,0.01274006334133916,0.8632155830118755,0.23617486941648486,1.0
0.026315789473684237,0.5260853631184759,0.0003110467836436875,0.26942671255708994,0.4,0.5,0.2424242424242424,0.4444444444444444,0.5714285714285714,0.43333333333333335,0.002274277916761428,0.36252319109461967,0.08333333333333333,0.8912237721646021,0.17892364421980544,0.6657298804617229,0.0,0.9935907308749563,0.17239530764330102,0.007795370426897192,0.0,0.1749442148512149,1.0
0.736842105263158,0.36349735956471463,0.0007266747833526111,0.1343554898759468,0.30000000000000004,0.4,0.3939393939393939,0.2222222222222222,0.9682539682539683,0.15,0.0029565612917898565,0.42115027829313545,0.0,0.9999242348779482,0.13012689289119753,0.5889637330994788,0.801980198019802,0.884923576422068,0.15231146772961227,0.00504683960100029,0.9968479056820527,0.2438541647897907,1.0
0.2368421052631579,0.7011264033472173,0.0013330968558466552,0.21760126246582168,0.4,0.30000000000000004,0.15151515151515152,0.2222222222222222,0.8686131386861314,0.16666666666666666,0.006621667919053667,0.1536178107606679,0.41666666666666663,0.8912237721646021,0.35727383659289585,0.4982255298975229,0.9900990099009901,0.9935907308749563,0.230282670023092,0.03309139136011292,0.0,0.16701935045478444,1.0
0.49999999999999994,0.9899046075650979,0.001022911547636201,0.15183677543326102,0.5,0.4,0.5151515151515151,0.3333333333333333,1.0,0.35,0.002729133500113714,0.6961038961038962,0.6666666666666666,0.9999242348779482,0.0736818942581467,0.5536993745115206,0.7178217821782178,0.884923576422068,0.2901729655899339,0.009225852358781856,0.0,0.2478929152456217,1.0
0.605263157894737,0.13639534647997564,0.00010552515999603669,0.03095403111043441,0.8,0.7000000000000001,0.15151515151515152,0.6666666666666666,1.0,0.2,0.0038662724584944278,0.4252319109461967,0.5833333333333333,0.9999242348779482,0.8232101300935527,0.3037901346339984,0.0,0.884923576422068,0.18875416898328382,0.06290581146000222,0.6307215857814832,0.15226901855016817,1.0
