Age,Occupation,Income_Level,Family_Size,Payment_History,Tenancy_Duration,Total_Bills_Last_Year,Average_Monthly_Bill,Previous_Arrears,Housing_Type,Payment_Method,Recent_Communication,Debt_Notification_Count,Last_Payment_Date,Utility_Usage,Contract_Type,Seasonal_Factors,Is_Delinquent
0.1578947368421052,0.3634973595647146,0.0007436384912957,0.11967643022205,0.5,0.3,0.3333333333333333,1.0,0.4,0.0027291335001137,0.4478664192949907,0.0,0.9999242348779482,0.6455267421933867,0.7041921263649229,0.8465346534653465,0.0107547548977249,1.0
0.8421052631578947,0.4392937387746478,0.0002222482604963,0.0493909735939366,0.4,0.3,0.3333333333333333,1.0,0.4166666666666667,0.0034114168751421,0.6701298701298701,0.5833333333333333,0.9999242348779482,0.2717694990297995,0.5115189821064405,0.8564356435643564,0.0037120839039215,1.0
0.5789473684210527,0.7011264033472173,0.0008914811516938,0.1271268585693481,0.6000000000000001,0.3,0.3333333333333333,1.0,0.4166666666666667,0.0029565612917898,0.1814471243042671,0.1666666666666666,0.9999242348779482,0.2666151004540938,0.4939920561952171,0.0,0.0076607808891673,1.0
0.9736842105263156,0.3634973595647146,0.0035599504978688,0.2694267125570899,0.4,0.5,0.0,0.879277566539924,0.1833333333333333,0.0045485558335228,0.3250463821892393,0.0,0.9999242348779482,0.3077235962098834,0.6204336804681729,0.5866336633663366,0.0123698248143814,1.0
0.3157894736842105,0.4804893522307054,0.0008970431248004,0.2694267125570899,0.4,0.4,0.0,0.879277566539924,0.4666666666666667,0.0027291335001137,0.2719851576994434,0.0833333333333333,0.8912237721646021,0.5200274723442845,0.5783352790778564,0.4975247524752475,0.0165982402051334,1.0
0.3684210526315789,0.5260853631184759,0.0046838584655257,0.6572145073319832,0.6000000000000001,0.5,0.0,0.879277566539924,0.3166666666666666,0.0038662724584944,0.2159554730983302,0.3333333333333333,0.9999242348779482,0.3725703312017817,0.5606482739723049,0.0,0.0417809169074481,1.0
0.8421052631578947,0.989904607565098,0.0039968739718668,0.5423219475732393,0.3,0.4,0.0,0.879277566539924,0.15,0.0018194223334091,0.4382189239332096,0.3333333333333333,0.9999242348779482,0.6261427361654742,0.486192354606811,0.5594059405940595,0.0648248989910378,1.0
0.3684210526315789,0.0102132518139299,0.000940922979521,0.1432865587579771,0.2,0.7000000000000001,0.1111111111111111,0.8948497854077253,0.4,0.0009097111667045,0.2671614100185528,0.25,0.8913131779928285,0.0789163093706032,0.4490741002835685,0.7574257425742574,0.0090942853349264,0.0
0.894736842105263,0.5458978195319908,0.0005206759171964,0.0755669739749017,0.7000000000000001,0.4,0.2222222222222222,0.926829268292683,0.1333333333333333,0.0018194223334091,0.3970315398886827,0.0833333333333333,0.9999242348779482,0.6415459194900279,0.2035078508758064,0.5643564356435644,0.0051378066532743,1.0
0.0,0.1363953464799756,0.0056855807764862,0.7770826331647623,0.0,0.3,0.2222222222222222,0.7767857142857143,0.25,0.0066216679190536,0.2256029684601113,0.0833333333333333,0.8912237721646021,0.6967306576692516,0.5396850646108038,0.6831683168316832,0.0629058114600022,1.0
0.1842105263157894,0.928332671231292,0.0030218520254495,0.4424156118259518,0.5,0.3,0.0,0.879277566539924,0.4166666666666667,0.0043211280418467,0.527643784786642,0.3333333333333333,0.9999242348779482,0.6648373997292774,0.2537513245331645,0.5396039603960396,0.0127886288963452,1.0
0.3421052631578947,0.5260853631184759,0.0021655458581917,0.3072556774555326,0.8,0.5,0.0,0.879277566539924,0.0666666666666666,0.0034114168751421,0.7276437847866419,0.5833333333333333,0.9999242348779482,0.697777540691743,0.5123874309240313,0.6138613861386139,0.0228478181607572,1.0
0.3157894736842105,0.3634973595647146,0.0043155620095332,0.6189290994529522,0.1,0.1,0.3333333333333333,0.5,0.0666666666666666,0.0,0.1654916512059369,0.0,0.8912237721646021,0.306483339890244,0.2598755658937061,0.8960396039603961,0.0179718638538477,1.0
0.1052631578947368,0.6093470959998655,0.0014825136517772,0.2335945161344652,0.5,0.4,0.4444444444444444,1.0,0.3,0.0045485558335228,0.4460111317254174,0.6666666666666666,0.9999242348779482,0.5605091718955252,0.6471430917522618,0.5346534653465347,0.008921779617274,1.0
0.9473684210526316,0.4392937387746478,0.0052510548828686,0.7292157736796762,0.0,0.5,0.2222222222222222,0.8672566371681416,0.05,0.0015919945417329,0.3829313543599258,0.3333333333333333,0.8912237721646021,0.5118924577746068,0.6006148395785025,0.7227722772277227,0.077034077156121,1.0
0.1842105263157894,0.449585842900376,0.0013962255606384,0.1912809896266861,0.2,0.6000000000000001,0.2222222222222222,0.824,0.3166666666666666,0.0066216679190536,0.2849721706864564,0.25,0.8913131779928285,0.8221765831605199,0.6087788302884711,0.849009900990099,0.015593687548417,0.0
0.131578947368421,0.7011264033472173,0.0002573269283412,0.0709025782594156,0.5,0.5,0.5555555555555556,1.0,0.5,0.0029565612917898,0.6107606679035251,0.3333333333333333,0.9324438638505184,0.1948202628543232,0.3644738232597786,0.0,0.0081662247948142,1.0
0.5263157894736843,0.4804893522307054,0.0031560760159109,0.4655433275666666,0.6000000000000001,0.4,0.2222222222222222,0.8604651162790697,0.1833333333333333,0.0036388446668182,0.299443413729128,0.3333333333333333,0.9324438638505184,0.4514533003487387,0.1547104383231726,0.8861386138613861,0.0139700564530656,1.0
0.9210526315789472,0.5260853631184759,0.0012829138449811,0.1787262389481979,0.5,0.1,0.3333333333333333,1.0,0.1,0.0066216679190536,0.4070500927643785,0.3333333333333333,0.8912237721646021,0.4549140155632164,0.5411360593758332,0.9752475247524752,0.0080789067256201,1.0
0.631578947368421,0.7011264033472173,0.0027562737002164,0.2694267125570899,0.8,0.7000000000000001,0.3333333333333333,0.7368421052631579,0.25,0.0022742779167614,0.1614100185528756,0.4166666666666666,0.9999242348779482,0.346758330054878,0.4861563853776194,0.9752475247524752,0.0165907636002453,1.0
0.9473684210526316,0.5260853631184759,0.0044941354497691,0.6456727106783425,0.3,0.6000000000000001,0.2222222222222222,0.8333333333333334,0.2333333333333333,0.0031839890834659,0.3168831168831169,0.6666666666666666,0.8912237721646021,0.9873707232828118,0.3462697136232335,0.8217821782178218,1.0,1.0
0.0263157894736842,0.3647163782111882,0.0002887184895993,0.0661822395864497,0.8,0.6000000000000001,0.6666666666666666,1.0,0.1166666666666666,0.0015919945417329,0.6794063079777365,0.75,0.9999242348779482,0.8755609492628477,0.297742397019425,0.594059405940594,0.0154553222038009,1.0
0.6578947368421053,0.7011264033472173,0.000301953960051,0.0639940602854061,0.4,0.3,0.3333333333333333,1.0,0.0833333333333333,0.0022742779167614,0.1680890538033395,0.25,0.9324438638505184,0.2532923470850642,0.5048183174902123,0.6336633663366337,0.0143570837660895,1.0
0.2105263157894736,0.4270297359112476,0.0011431638451188,0.2694267125570899,0.8,0.7000000000000001,0.0,0.879277566539924,0.4166666666666667,0.0022742779167614,0.2089053803339517,0.3333333333333333,0.9324438638505184,0.6011309003860799,0.2078259923411649,0.4653465346534653,0.0171200218583858,1.0
0.4473684210526316,0.4270297359112476,3.932817238117464e-05,0.0156219086614283,0.3,0.3,0.5555555555555556,1.0,0.3833333333333333,0.0047759836251989,0.1903525046382189,0.3333333333333333,0.9999242348779482,0.5456260960598524,0.1729956849155456,0.2945544554455445,0.0056824742691992,1.0
0.8157894736842106,0.5458978195319908,0.0031621852987457,0.2694267125570899,0.1,0.4,0.2222222222222222,0.7671232876712328,0.2,0.0025017057084375,0.4571428571428572,0.25,0.8912237721646021,0.5312097833552267,0.6257004632443866,0.8118811881188119,0.0721243140951719,1.0
0.2368421052631579,0.3647163782111882,0.0030419904605171,0.44462269268096,0.7000000000000001,0.5,0.0,0.879277566539924,0.5,0.0025017057084375,0.650834879406308,0.6666666666666666,0.9999242348779482,0.8406870753289013,0.6498039176610333,0.5247524752475248,0.0290568098183611,1.0
0.0789473684210526,0.5458978195319908,0.0057894175025057,0.8116353508823823,0.2,0.3,0.2222222222222222,0.8918918918918919,0.1833333333333333,0.0,0.4051948051948052,0.25,0.8912237721646021,0.9182564396641972,0.3410775708460867,0.8415841584158416,0.0501811508008903,1.0
0.7894736842105263,0.4270297359112476,0.0032439217075451,0.4577631094196007,0.2,0.5,0.2222222222222222,0.8879310344827587,0.1666666666666666,0.0011371389583807,0.4066790352504639,0.25,0.8912237721646021,0.903520060812568,0.610403311346819,0.75,0.0373799416096816,1.0
0.9210526315789472,0.449585842900376,0.0007689833961721,0.1286877883915175,0.6000000000000001,0.7000000000000001,0.4444444444444444,0.8333333333333334,0.0833333333333333,0.0038662724584944,0.7254174397031541,0.1666666666666666,1.0,0.7473744573878601,0.4652980076312887,0.5495049504950495,0.0104331254075598,0.0
0.4210526315789473,0.950889763308716,0.0017495416863886,0.2625939572973271,0.6000000000000001,0.5,0.1111111111111111,0.8744769874476988,0.2,0.0031839890834659,0.274582560296846,0.25,0.9999242348779482,0.6818342457441204,0.3720574231770113,0.915841584158416,0.0162240664450193,1.0
0.2368421052631579,0.5603046304602266,0.0028125461518721,0.3815507461162736,0.0,0.1,0.2222222222222222,0.9263157894736842,0.2166666666666666,0.0034114168751421,0.2779220779220779,0.3333333333333333,0.8912237721646021,0.6221285732384693,0.2307924353585446,0.8613861386138614,0.0076638277254073,1.0
0.5526315789473684,0.4804893522307054,0.0009726776915316,0.1420688473022728,0.6000000000000001,0.6000000000000001,0.2222222222222222,0.83,0.3166666666666666,0.0018194223334091,0.3461966604823748,0.3333333333333333,0.9324438638505184,0.4585214277617374,0.6196225034296825,0.4603960396039604,0.0036641424301032,1.0
0.3684210526315789,0.7011264033472173,0.0001941661869149,0.0447455076436896,0.8,0.4,0.0,0.879277566539924,0.4833333333333333,0.0038662724584944,0.514656771799629,0.25,0.9999242348779482,0.7837153011622402,0.5676466374782805,0.5668316831683169,0.0114781231095276,1.0
0.2368421052631579,0.0,0.0037351342554979,0.5231847730435403,0.6000000000000001,0.6000000000000001,0.3333333333333333,0.4545454545454545,0.2166666666666666,0.0020468501250852,0.575139146567718,0.5,0.9999242348779482,0.1367882695757123,0.3143754632796518,0.4133663366336633,0.020899166826906,1.0
0.9736842105263156,0.0,0.0008892133713547,0.1223486585722313,0.1,0.4,0.4444444444444444,1.0,0.0,0.0015919945417329,0.2092764378478664,0.0833333333333333,0.8912237721646021,0.1758296714654362,0.5321007595029377,0.4702970297029703,0.015735688996205,1.0
0.9210526315789472,0.967383827200436,0.0014970045449211,0.2281923391663246,0.2,0.5,0.1111111111111111,0.900890868596882,0.25,0.0020468501250852,0.325417439703154,0.0833333333333333,0.8912237721646021,0.8614647027052258,0.5102735707896133,0.5643564356435644,0.0106102036078847,1.0
0.4999999999999999,0.3739313972918765,0.00105260227364,0.2694267125570899,0.6000000000000001,0.6000000000000001,0.2222222222222222,0.8235294117647058,0.15,0.0031839890834659,0.6348794063079778,0.5833333333333333,0.9325999052234102,0.9712940674406044,0.3790524430511985,0.5024752475247525,0.0629058114600022,0.0
0.5526315789473684,0.1363953464799756,0.0027654535394418,0.4001068812348503,0.2,0.4,0.0,0.879277566539924,0.1666666666666666,0.0013645667500568,0.185899814471243,0.25,0.8912237721646021,0.8962385559682334,0.3361323421777979,0.7920792079207921,0.0236149700835096,1.0
0.3421052631578947,0.5603046304602266,0.0029425057562639,0.4038255786040728,0.3,0.6000000000000001,0.3333333333333333,1.0,0.2166666666666666,0.0043211280418467,0.5031539888682747,0.6666666666666666,0.9999242348779482,0.403836792937207,0.6230006140474209,0.4603960396039604,0.0336404591391223,1.0
0.8421052631578947,0.3634973595647146,0.0033420220158165,0.487131892589183,0.4,0.1,0.2222222222222222,0.926829268292683,0.1333333333333333,0.0066216679190536,0.2222634508348794,0.3333333333333333,0.9324438638505184,0.3324553741106495,0.3836177482349812,0.504950495049505,0.033710389184994,1.0
0.4473684210526316,0.1363953464799756,0.0011961627728034,0.1861142075335894,0.4,0.3,0.4444444444444444,1.0,0.1,0.0038662724584944,0.1083487940630797,0.3333333333333333,0.9999242348779482,0.4715307830284925,0.2265926617612925,0.0,0.012322705235288,1.0
0.2631578947368421,0.7011264033472173,0.0011783284951566,0.1910600389242239,0.6000000000000001,0.4,0.3333333333333333,1.0,0.1166666666666666,0.0038662724584944,0.5228200371057514,0.0,0.9999242348779482,0.7393527995785796,0.4261125849428404,0.7178217821782178,0.0044109790407498,1.0
0.9210526315789472,0.5260853631184759,0.0005602736106824,0.1048723381992422,0.6000000000000001,0.4,0.4444444444444444,1.0,0.35,0.0025017057084375,0.098330241187384,0.25,0.9324438638505184,0.3170055144729911,0.4798595228131852,0.9554455445544554,0.0034361463072138,1.0
0.3157894736842105,0.5260853631184759,0.0006892254045626,0.2694267125570899,0.8,0.5,0.0,0.879277566539924,0.4833333333333333,0.0040937002501705,0.3985157699443414,0.25,0.9999242348779482,0.4149857637245031,0.568173258474294,0.5618811881188119,1.0,1.0
0.1842105263157894,0.950889763308716,0.003115866526052,0.4580238380192118,0.2,0.7000000000000001,0.1111111111111111,0.8744769874476988,0.0833333333333333,0.0066216679190536,0.5261595547309833,0.4166666666666666,0.8912237721646021,0.820896318572505,0.2651441113093559,0.7227722772277227,0.0240322435280037,1.0
0.736842105263158,0.9389527483261269,0.0026086608768341,0.3830391729627885,0.1,0.7000000000000001,0.2222222222222222,0.835820895522388,0.1166666666666666,0.0006822833750284,0.0649350649350649,0.4166666666666666,0.8913131779928285,0.5846741659943054,0.4413406859188891,0.75,0.0629058114600022,0.0
0.763157894736842,0.0,0.0010492981598502,0.2694267125570899,0.3,0.6000000000000001,0.0,0.879277566539924,0.1666666666666666,0.0034114168751421,0.3269016697588126,0.3333333333333333,0.9324438638505184,0.39763551133901,0.4755647018561946,0.8787128712871287,0.0163825333238371,1.0
0.631578947368421,0.4270297359112476,0.002430574393441,0.3593411380952891,0.8,0.4,0.4444444444444444,1.0,0.3666666666666666,0.0036388446668182,0.5821892393320964,0.0833333333333333,0.9999242348779482,0.712507251498643,0.1829852088100413,0.9381188118811882,0.0337942153111134,1.0
0.4473684210526316,0.6093470959998655,0.0009913618700857,0.1661499348559353,0.5,0.3,0.0,0.879277566539924,0.2166666666666666,0.0009097111667045,0.2716141001855288,0.25,0.8912237721646021,0.5469997132740766,0.5656713344867845,0.5173267326732673,0.0152451914859728,1.0
0.131578947368421,0.7011264033472173,0.0001995830650709,0.0240894380909362,0.5,0.7000000000000001,0.2222222222222222,0.8333333333333334,0.4333333333333333,0.0066216679190536,0.3569573283858998,0.8333333333333333,0.9324438638505184,0.7305976568490822,0.2021470976676198,0.3985148514851485,0.0049005066960546,1.0
0.7894736842105263,0.62021031804953,0.0011849065462934,0.186067376817797,0.0,0.6000000000000001,0.0,0.8793963878326996,0.1666666666666666,0.0009097111667045,0.1172541743970315,0.25,0.8913131779928285,0.8829758150017671,0.2221535350181628,0.8564356435643564,0.0205412821607085,0.0
0.0263157894736842,0.5260853631184759,0.0005537997302794,0.0963378069926214,0.1,0.7000000000000001,0.1111111111111111,0.896774193548387,0.0166666666666666,0.0066216679190536,0.1428571428571428,0.3333333333333333,0.8912237721646021,0.2648213964219272,0.4540897732950597,0.957920792079208,0.0045152879197851,1.0
0.3421052631578947,0.967383827200436,0.0006292631593766,0.0907268101700854,0.6000000000000001,0.4,0.3333333333333333,0.5384615384615384,0.1666666666666666,0.0066216679190536,0.2018552875695733,0.5833333333333333,0.9999242348779482,0.9307990317999054,0.1522140783272025,0.3688118811881188,0.012798686480708,1.0
0.605263157894737,0.4804893522307054,0.0004193407356031,0.0685739350222689,0.1,0.5,0.0,0.879277566539924,0.0833333333333333,0.0025017057084375,0.4274582560296846,0.5833333333333333,0.8912237721646021,0.3865265488200894,0.1863462929469476,0.6262376237623762,0.0115588656614703,1.0
0.8421052631578947,0.989904607565098,0.0009911837050608,0.1389750860874096,0.0,0.6000000000000001,0.2222222222222222,0.83,0.0833333333333333,0.0006822833750284,0.0794063079777365,0.3333333333333333,0.9324438638505184,0.7321046349578914,0.418123287622637,0.9084158415841584,0.0268818854784821,1.0
0.3947368421052631,0.989904607565098,0.0011581239199406,0.1566830774471989,0.6000000000000001,0.4,0.3333333333333333,1.0,0.5,0.0045485558335228,0.1855287569573284,0.25,0.9999242348779482,0.5295094319492696,0.4008125882449522,0.6831683168316832,0.0138929015103522,1.0
0.4999999999999999,0.5458978195319908,0.0022012011854556,0.2694267125570899,0.5,0.3,0.1111111111111111,0.896774193548387,0.2166666666666666,0.0025017057084375,0.1625231910946196,0.5833333333333333,0.9324438638505184,0.9097413465449526,0.2425864232023504,0.6064356435643564,0.0222003295821377,1.0
0.763157894736842,0.4392937387746478,0.0040845646475281,0.5853008652031164,0.4,0.3,0.1111111111111111,0.896774193548387,0.3833333333333333,0.0027291335001137,0.4218923933209647,0.3333333333333333,0.9999242348779482,0.8947915902619876,0.5637231596884897,0.599009900990099,0.0425129142036101,1.0
0.2368421052631579,0.1363953464799756,0.0026887789188766,0.3954642082007861,0.2,0.5,0.2222222222222222,0.9682539682539684,0.2,0.0015919945417329,0.0441558441558441,0.0833333333333333,0.8912237721646021,0.1985143596343244,0.28889671445431,0.8118811881188119,0.0185676210709987,1.0
0.4473684210526316,0.0,0.0038520369678388,0.5230944969649042,0.4,0.7000000000000001,0.2222222222222222,0.8137254901960784,0.4666666666666667,0.0040937002501705,0.3565862708719851,0.1666666666666666,0.9999242348779482,0.3310550847175083,0.2586574191310037,0.5965346534653465,0.028352348544259,1.0
0.5263157894736843,0.9389527483261269,0.0013649507780798,0.1937152276645626,0.6000000000000001,1.0,0.7777777777777777,0.0,0.7166666666666667,0.0050034114168751,0.0608534322820037,0.5,0.0020133578570978,0.9819562709626656,0.1644940547480998,0.5247524752475248,0.0092758946840488,0.0
0.7105263157894737,0.9615058130705592,0.0010541652480224,0.1660555963537604,0.7000000000000001,0.6000000000000001,0.4444444444444444,0.6666666666666666,0.4166666666666667,0.0025017057084375,0.3050092764378479,0.0,1.0,0.8678993658689462,0.1894377274623275,0.650990099009901,0.0215152087563079,0.0
0.5263157894736843,0.3647163782111882,0.0014021273287576,0.1909355143582551,0.5,0.5,0.2222222222222222,0.8592592592592593,0.5,0.0022742779167614,0.5239332096474953,1.0,0.9999242348779482,0.9936653575072184,0.2626372246690409,0.4826732673267326,0.0065434414523448,1.0
0.9736842105263156,0.9389527483261269,0.3679868986022432,0.1064706479602218,0.1,0.7000000000000001,0.3333333333333333,1.0,0.2166666666666666,0.0020468501250852,0.1447124304267161,0.1666666666666666,0.8913131779928285,0.2259666997846221,0.4682522365152493,0.5,0.0093058788051646,0.0
0.4473684210526316,0.1363953464799756,0.0003093273464726,0.0761721340257847,0.5,0.4,0.0,0.879277566539924,0.0,0.0011371389583807,0.1699443413729128,0.1666666666666666,0.9324438638505184,0.5060112423234135,0.174625999483434,0.5495049504950495,0.0092531959783834,1.0
0.3684210526315789,0.0,0.0005703851992488,0.1048983489943991,0.3,0.3,0.0,0.879277566539924,0.2,0.0066216679190536,0.1877551020408163,0.6666666666666666,0.9324438638505184,0.9189099080476631,0.4806276229884734,0.9678217821782178,0.003630012366041,1.0
0.605263157894737,0.4270297359112476,0.0008913980631323,0.1338185164757087,0.4,0.5,0.1111111111111111,0.900890868596882,0.1166666666666666,0.0027291335001137,0.4155844155844155,0.0,0.9999242348779482,0.8027592369089611,0.1040794512002223,0.6435643564356436,0.0103812331478038,1.0
0.1578947368421052,0.7011264033472173,0.0005986365502725,0.0913537211136648,0.4,0.4,0.3333333333333333,1.0,0.1333333333333333,0.0025017057084375,0.1061224489795918,0.0833333333333333,0.8912237721646021,0.3686295167667984,0.1831691459264178,0.5396039603960396,0.0045632198261394,1.0
0.3157894736842105,0.3647163782111882,0.0001140572391428,0.0167490901370252,0.5,0.7000000000000001,0.4444444444444444,1.0,0.4333333333333333,0.0040937002501705,0.3884972170686457,0.3333333333333333,0.9999242348779482,0.6595496402589869,0.3214233163137621,0.8168316831683169,0.0042610392296316,1.0
0.2368421052631579,0.3634973595647146,0.0017284413255374,0.2694267125570899,0.5,0.4,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.0031839890834659,0.4185528756957328,0.4166666666666666,0.9324438638505184,0.356787069327661,0.1821971744581629,0.2326732673267326,0.0034076994504605,1.0
0.2105263157894736,0.7011264033472173,0.0012397272216912,0.1909093907179997,0.6000000000000001,0.5,0.2222222222222222,0.8102189781021898,0.25,0.0018194223334091,0.3168831168831169,0.3333333333333333,0.8912237721646021,0.5389713874200668,0.1356958644135399,0.9455445544554456,0.0116521916242913,1.0
0.605263157894737,0.4270297359112476,0.0027027907093204,0.3851217292518277,0.4,0.4,0.4444444444444444,1.0,0.5,0.0027291335001137,0.4493506493506493,0.3333333333333333,0.9999242348779482,0.762971014009562,0.2500812527061999,0.1608910891089109,1.0,1.0
0.3947368421052631,0.1363953464799756,0.0002074866061197,0.0425689231764958,0.7000000000000001,0.5,0.2222222222222222,0.87,0.1833333333333333,0.0066216679190536,0.3606679035250464,0.5,0.9999242348779482,0.7922503984156726,0.3340551546972581,0.8316831683168316,0.0087352217352186,1.0
0.4736842105263157,0.0,0.0025647752348505,0.350101719982167,0.4,0.7000000000000001,0.2222222222222222,0.9132947976878611,0.15,0.0018194223334091,0.4526901669758812,0.25,0.9999242348779482,0.9307256833078836,0.171005338290592,0.4727722772277228,0.0185875954225684,1.0
0.3421052631578947,0.5603046304602266,0.000410724947831,0.2694267125570899,0.7000000000000001,0.4,0.4444444444444444,0.4,0.2833333333333333,0.0020468501250852,0.7380333951762523,0.6666666666666666,0.9999242348779482,0.0520374210670205,0.392877490661331,0.7698019801980198,0.019135097335814,1.0
0.2105263157894736,0.950889763308716,0.0031679638808384,0.4535568083806443,0.3,0.5,0.0,0.879277566539924,0.4166666666666667,0.0020468501250852,0.540630797773655,0.3333333333333333,0.9324438638505184,0.5286492541791971,0.2685706743799301,0.5792079207920792,0.0327630750791013,1.0
0.4736842105263157,0.7011264033472173,0.0003685980137316,0.0873089296216436,0.4,0.3,0.2222222222222222,0.88,0.1,0.0027291335001137,0.2927643784786642,0.0833333333333333,0.9999242348779482,0.987077329314725,0.6436056651089184,0.8118811881188119,0.0047564726019369,1.0
0.9210526315789472,0.5260853631184759,0.0020817851474746,0.3180986244154306,0.2,0.1,0.4444444444444444,1.0,0.25,0.0006822833750284,0.3050092764378479,0.0,0.9324438638505184,0.2674552740899786,0.4930900656031558,0.8935643564356436,0.0484827309405778,1.0
1.0,0.5260853631184759,0.0026087270169825,0.362059012287731,0.0,0.4,0.3333333333333333,1.0,0.0166666666666666,0.0,0.3673469387755102,0.25,0.8912237721646021,0.6125665970967333,0.6192406343373862,0.7425742574257426,0.0373830895361691,1.0
